order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100521069,08-06-2021,received,838235,APPGAB59F71A88C2B38,3,200,400,82.714,317.286,Appliances,jazzvoucher,Valid,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,20.6785
100521069,08-06-2021,received,838236,APPHED59CDFB8245616,11,34,340,0,340,Appliances,jazzvoucher,Valid,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100521069,08-06-2021,received,838237,HALBUK5A013F8249223,11,39.9,399,0,399,Home & Living,jazzvoucher,Valid,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100523344,11-06-2021,order_refunded,841350,MATOPP5AE1AF6012728,2,3989.9,3989.9,0,3989.9,Mobiles & Tablets,cod,Valid,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100531635,20-06-2021,canceled,852907,MATGIF5AC5DB83B9A48,2,19.9,19.9,0,19.9,Mobiles & Tablets,cod,Gross,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100531635,20-06-2021,canceled,852908,HALHOM59DF2A70BEDC5,2,17.6,17.6,0,17.6,Home & Living,cod,Gross,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100531635,20-06-2021,canceled,852909,APPNAT5A0A01860CE92,2,79.5,79.5,0,79.5,Appliances,cod,Gross,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100531635,20-06-2021,canceled,852910,APPGAB59F71A88C2B38,2,200,200,0,200,Appliances,cod,Gross,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100533386,24-06-2021,canceled,855481,WOFWIN5AE96D9000DF4-L,2,49,49,0,49,Women's Fashion,cod,Gross,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100533386,24-06-2021,canceled,855483,COMGOO5A93E41FC7B6B,2,611,611,0,611,Computing,cod,Gross,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100535402,29-06-2021,order_refunded,859128,MATHUA5A793D534F5D4,2,2938,2938,0,2938,Mobiles & Tablets,cod,Valid,6702,2021,Jun-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100539049,08-07-2021,canceled,866260,MATHUA5A731DFD4BAC3,1,2939.9,0,0,0,Mobiles & Tablets,jazzvoucher,Gross,6702,2021,Jul-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0.407666927
100539049,08-07-2021,canceled,866261,MEFDEA5AE6CB9FB7BFD,2,79.9,79.9,11.985,67.915,Men's Fashion,jazzvoucher,Gross,6702,2021,Jul-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,15
100540135,11-07-2021,order_refunded,868152,MATHUA5A731DFD4BAC3,2,2929.9,2929.9,0,2929.9,Mobiles & Tablets,cod,Valid,6702,2021,Jul-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100543201,22-07-2021,refund,873233,MATSAM5B18FE503850F,1,1749.9,0,0,0,Mobiles & Tablets,cod,Valid,6702,2021,Jul-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,2.285844905
100550906,17-08-2021,order_refunded,885761,MATWOR5A1FB2DC97C37,2,232.5,232.5,0,232.5,Mobiles & Tablets,cod,Valid,6702,2021,Aug-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100556162,11-09-2021,received,894708,MATOTH5AE44CD0E4348,2,15,15,0,15,Mobiles & Tablets,cod,Valid,6702,2021,Sep-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100556162,11-09-2021,received,894709,MATSAM5B4F45A2E4BB1,2,2099.9,2099.9,0,2099.9,Mobiles & Tablets,cod,Valid,6702,2021,Sep-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100556313,11-09-2021,order_refunded,894951,MATSAM5B4F45A2E4BB1,2,2099.9,2099.9,0,2099.9,Mobiles & Tablets,cod,Valid,6702,2021,Sep-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100556313,11-09-2021,order_refunded,894952,MATOTH5AE44CD0E4348,2,15,15,0,15,Mobiles & Tablets,cod,Valid,6702,2021,Sep-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100559234,16-09-2021,canceled,899950,MATSAM5B61B44460F2F,1,2099.9,0,0,0,Mobiles & Tablets,jazzvoucher,Gross,6702,2021,Sep-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,7.381303872
100559234,16-09-2021,canceled,899951,APPNAT59E0BB8312E74,11,87,870,0,870,Appliances,jazzvoucher,Gross,6702,2021,Sep-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100559234,16-09-2021,canceled,899952,MATUNB5B60468B1575C,11,9.9,99,0,99,Mobiles & Tablets,jazzvoucher,Gross,6702,2021,Sep-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100559533,17-09-2021,canceled,900453,WOFASI5B5EFD2B49019,2,1149.5,1149.5,0,1149.5,Women's Fashion,cod,Gross,6702,2021,Sep-21,205860,Ms.,Skye,B,Roach,F,54,"Roach, Skye",skye.roach@outlook.com,12-08-1999,207-84-0611,225-428-0080,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,sbroach,0
100354720,01-10-2020,order_refunded,574859,mytee_myteeL122,2,115,115,0,115,Men's Fashion,cod,Valid,60136,2020,Oct-20,832075,Mrs.,Lauren,D,Fout,F,29,"Fout, Lauren",lauren.fout@bp.com,10/31/2011,526-99-7752,228-437-7798,Newton,Newton,Newton,MS,39345,South,ldfout,0
100354721,01-10-2020,complete,574860,NDF_Fry Seeds-long,4,21.3,63.9,0,63.9,Soghaat,Payaxis,Net,60137,2020,Oct-20,940877,Drs.,Heidy,N,Grantham,F,45,"Grantham, Heidy",heidy.grantham@gmail.com,11/29/2003,620-85-6406,210-589-2683,Baytown,Harris,Baytown,TX,77522,South,hngrantham,0
100354721,01-10-2020,complete,574861,cr_PUMPKIN SEEDS LARGE,2,22.5,22.5,0,22.5,Soghaat,Payaxis,Net,60137,2020,Oct-20,940877,Drs.,Heidy,N,Grantham,F,45,"Grantham, Heidy",heidy.grantham@gmail.com,11/29/2003,620-85-6406,210-589-2683,Baytown,Harris,Baytown,TX,77522,South,hngrantham,0
100357650,17-10-2020,order_refunded,580149,KABEDE59AC17AAD4BBD-2-3 Years,2,220,220,0,220,Kids & Baby,Payaxis,Valid,60137,2020,Oct-20,940877,Drs.,Heidy,N,Grantham,F,45,"Grantham, Heidy",heidy.grantham@gmail.com,11/29/2003,620-85-6406,210-589-2683,Baytown,Harris,Baytown,TX,77522,South,hngrantham,0
100357650,17-10-2020,order_refunded,580151,KABEDE59AC179E57D36-2-3 Years,2,255,255,0,255,Kids & Baby,Payaxis,Valid,60137,2020,Oct-20,940877,Drs.,Heidy,N,Grantham,F,45,"Grantham, Heidy",heidy.grantham@gmail.com,11/29/2003,620-85-6406,210-589-2683,Baytown,Harris,Baytown,TX,77522,South,hngrantham,0
100358734,21-10-2020,complete,581880,KABPLA59AC8981EEE09,2,124.9,124.9,0,124.9,Kids & Baby,Payaxis,Net,60137,2020,Oct-20,940877,Drs.,Heidy,N,Grantham,F,45,"Grantham, Heidy",heidy.grantham@gmail.com,11/29/2003,620-85-6406,210-589-2683,Baytown,Harris,Baytown,TX,77522,South,hngrantham,0
100446326,20-02-2021,canceled,732266,SOGCRY59AC43F4E5118,3,15,30,0,30,Soghaat,Payaxis,Gross,60137,2021,Feb-21,940877,Drs.,Heidy,N,Grantham,F,45,"Grantham, Heidy",heidy.grantham@gmail.com,11/29/2003,620-85-6406,210-589-2683,Baytown,Harris,Baytown,TX,77522,South,hngrantham,0
100446326,20-02-2021,canceled,732267,SOGCRY59AC43F08834B,3,22.5,45,0,45,Soghaat,Payaxis,Gross,60137,2021,Feb-21,940877,Drs.,Heidy,N,Grantham,F,45,"Grantham, Heidy",heidy.grantham@gmail.com,11/29/2003,620-85-6406,210-589-2683,Baytown,Harris,Baytown,TX,77522,South,hngrantham,0
100354722,01-10-2020,canceled,574862,AYS_32-32u561,2,1896,1896,0,1896,Entertainment,cod,Gross,60138,2020,Oct-20,203826,Hon.,Gigi,O,Vuong,F,67,"Vuong, Gigi",gigi.vuong@apple.com,3/13/2015,223-99-0049,231-204-9555,Ottawa Lake,Monroe,Ottawa Lake,MI,49267,Midwest,govuong,0
100354724,01-10-2020,order_refunded,574865,dany_Dany Genius Tab-II,2,540,540,0,540,Mobiles & Tablets,Payaxis,Valid,41583,2020,Oct-20,725882,Mr.,Buster,O,Barnaby,M,47,"Barnaby, Buster",buster.barnaby@gmail.com,07-09-2012,402-73-2396,209-590-2043,San Francisco,San Francisco,San Francisco,CA,94119,West,bobarnaby,0
100354723,01-10-2020,complete,574863,mdeal_DMC-337-11,2,109.9,109.9,0,109.9,Men's Fashion,cod,Net,46942,2020,Oct-20,993851,Mr.,Ward,S,Pugh,M,42,"Pugh, Ward",ward.pugh@ibm.com,03-08-2017,023-92-1338,215-945-4802,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,wspugh,0
100357547,16-10-2020,order_refunded,579981,MEFHAS59B621D1BDEF8-L,2,79.9,79.9,0,79.9,Men's Fashion,cod,Valid,46942,2020,Oct-20,993851,Mr.,Ward,S,Pugh,M,42,"Pugh, Ward",ward.pugh@ibm.com,03-08-2017,023-92-1338,215-945-4802,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,wspugh,0
100357547,16-10-2020,order_refunded,579983,MEFHAS59B621B3B9485-L,2,79.9,79.9,0,79.9,Men's Fashion,cod,Valid,46942,2020,Oct-20,993851,Mr.,Ward,S,Pugh,M,42,"Pugh, Ward",ward.pugh@ibm.com,03-08-2017,023-92-1338,215-945-4802,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,wspugh,0
100368111,15-11-2020,complete,596442,MEFXAR59AB984D696D0-41,2,94.9,94.9,0,94.9,Men's Fashion,cod,Net,46942,2020,Nov-20,993851,Mr.,Ward,S,Pugh,M,42,"Pugh, Ward",ward.pugh@ibm.com,03-08-2017,023-92-1338,215-945-4802,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,wspugh,0
100368111,15-11-2020,complete,596444,AHM59C0C771E3CC6,2,5.5,5.5,0,5.5,Superstore,cod,Net,46942,2020,Nov-20,993851,Mr.,Ward,S,Pugh,M,42,"Pugh, Ward",ward.pugh@ibm.com,03-08-2017,023-92-1338,215-945-4802,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,wspugh,0
100354725,01-10-2020,complete,574866,BD_BIG DEAL_54,2,25,25,0,25,Health & Sports,cod,Net,60139,2020,Oct-20,924689,Mr.,Marvin,A,Colombo,M,37,"Colombo, Marvin",marvin.colombo@apple.com,12-12-2001,512-33-9714,236-839-5096,Clifton Forge,Clifton Forge,Clifton Forge,VA,24422,South,macolombo,0
100354726,01-10-2020,complete,574867,Emo_SA-34746-32,2,75,75,0,75,Men's Fashion,cod,Net,59905,2020,Oct-20,951759,Prof.,Hector,Y,Olin,M,45,"Olin, Hector",hector.olin@yahoo.com,05-11-1998,760-12-6196,218-619-9378,Odin,Watonwan,Odin,MN,56160,Midwest,hyolin,0
100354726,01-10-2020,complete,574869,Adolphs_AD-15,2,62.5,62.5,0,62.5,Men's Fashion,cod,Net,59905,2020,Oct-20,951759,Prof.,Hector,Y,Olin,M,45,"Olin, Hector",hector.olin@yahoo.com,05-11-1998,760-12-6196,218-619-9378,Odin,Watonwan,Odin,MN,56160,Midwest,hyolin,0
100354726,01-10-2020,complete,574870,BT_BT-281M,2,24.4,24.4,0,24.4,Men's Fashion,cod,Net,59905,2020,Oct-20,951759,Prof.,Hector,Y,Olin,M,45,"Olin, Hector",hector.olin@yahoo.com,05-11-1998,760-12-6196,218-619-9378,Odin,Watonwan,Odin,MN,56160,Midwest,hyolin,0
100354727,01-10-2020,received,574871,Telemall_MM-DR-HB-L-XXL,2,36,36,0,36,Health & Sports,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100354727,01-10-2020,received,574873,mdeal_MD-Gold&Blackwatch,2,29.9,29.9,0,29.9,Men's Fashion,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100354727,01-10-2020,received,574874,shopfever_RA235HB0IBBUKNAFAMZ,2,31.9,31.9,0,31.9,Beauty & Grooming,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100354727,01-10-2020,received,574875,Bold_Active,2,29.9,29.9,0,29.9,Beauty & Grooming,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100354844,01-10-2020,received,575092,oasis_Oasis-021-32,3,79.9,159.8,41.364,118.436,Men's Fashion,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,25.88485607
100354844,01-10-2020,received,575094,Grace_3ecowintersocks,3,36,72,18.636,53.364,Men's Fashion,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,25.88333333
100356340,09-10-2020,order_refunded,577833,Telemall_MM-DR-HB-L-XL,2,36,36,0,36,Health & Sports,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100356340,09-10-2020,order_refunded,577835,Uni-Dove-Lux-deal,3,44,88,0,88,Superstore,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100356557,10-10-2020,cod,578212,HASALA59AD35A40CEF6,2,51,51,0,51,Health & Sports,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100356557,10-10-2020,cod,578213,HASCER59AC7890D98B2,2,13,13,0,13,Health & Sports,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100356557,10-10-2020,cod,578214,HASALA59AD35C05B1C2,2,38,38,0,38,Health & Sports,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100357376,15-10-2020,refund,579678,MEFMUN59ABBE3D7B746-10,2,0,0,0,0,Men's Fashion,cod,Valid,55731,2020,Oct-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100367309,13-11-2020,complete,595086,HASALA59BA8DE5AFEA2,2,38.2,38.2,0,38.2,Health & Sports,cod,Net,55731,2020,Nov-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100384790,20-12-2020,complete,624120,ENTNOB59F98B192A8C4,2,1549.9,1549.9,199.99,1349.91,Entertainment,easypay_voucher,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,12.90341312
100390736,21-12-2020,complete,635156,MATINF59BAB39FDBEF1,2,1839.9,1839.9,183.99,1655.91,Mobiles & Tablets,Easypay_MA,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,10
100391480,21-12-2020,refund,636368,MATINF59BAB39FDBEF1,2,1260,1260,0,1260,Mobiles & Tablets,cod,Valid,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100391490,21-12-2020,complete,636378,MATINF59BAB39FDBEF1,2,1260,1260,0,1260,Mobiles & Tablets,cod,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100391549,21-12-2020,complete,636456,MATINF5A0ADCBFAC096,2,1400,1400,0,1400,Mobiles & Tablets,cod,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100394254,21-12-2020,complete,640867,SNO59C0C197E327F,2,47.9,47.9,4.79,43.11,Superstore,Easypay_MA,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,10
100394254,21-12-2020,complete,640868,APPJAC5A09669FA729F,3,81.5,163,16.3,146.7,Appliances,Easypay_MA,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,10
100397110,22-12-2020,canceled,646212,DOV59F31AB7588DD,3,43.9,87.8,17.78,70.02,Superstore,Easypay_MA,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,20.25056948
100397110,22-12-2020,canceled,646213,HASALA59AD35A40CEF6,2,49.9,49.9,4.99,44.91,Health & Sports,Easypay_MA,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,10
100397110,22-12-2020,canceled,646214,APPJAC5A09669FA729F,2,81.5,81.5,8.15,73.35,Appliances,Easypay_MA,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,10
100397138,22-12-2020,complete,646268,APPJAC5A09669FA729F,3,81.5,163,0,163,Appliances,Easypay_MA,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100397138,22-12-2020,complete,646269,DOV59F31AB7588DD,2,43.9,43.9,5,38.9,Superstore,Easypay_MA,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,11.38952164
100404474,24-12-2020,canceled,659388,MEFNAR59F7255ECBFF8,2,49.9,49.9,0,49.9,Men's Fashion,Easypay_MA,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100404474,24-12-2020,canceled,659389,MEFHOU5A0946D98E604,2,39.9,39.9,0,39.9,Men's Fashion,Easypay_MA,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100404474,24-12-2020,canceled,659390,MEFNAR59F7256F58358,2,49.9,49.9,0,49.9,Men's Fashion,Easypay_MA,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100411090,26-12-2020,canceled,671322,MATSAM5A0BFFF19C40A,1,7031.3,0,0,0,Mobiles & Tablets,easypay_voucher,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,3.555530272
100415258,27-12-2020,canceled,677062,MATSAM59DB758C26262,2,8177,8177,1100,7077,Mobiles & Tablets,easypay_voucher,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,13.45236639
100415267,27-12-2020,complete,677073,MATHUA5A0C4FAD7519D,2,2845.7,2845.7,400,2445.7,Mobiles & Tablets,easypay_voucher,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,14.05629546
100415379,27-12-2020,complete,677277,ENTECO59CB9079BF554,1,2019.9,0,0,0,Entertainment,Easypay_MA,Net,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,9.901480271
100416939,27-12-2020,canceled,679884,BAGDIN59FADB7E058AB,3,98.8,197.6,0,197.6,Beauty & Grooming,easypay_voucher,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,0
100417053,27-12-2020,canceled,680052,DET59FB19B92CD0E,2,27.9,27.9,4.185,23.715,Superstore,Easypay,Gross,55731,2020,Dec-20,167199,Mr.,Emile,P,Nicastro,M,52,"Nicastro, Emile",emile.nicastro@gmail.com,5/31/2011,145-23-0844,406-998-4363,Wisdom,Beaverhead,Wisdom,MT,59761,West,epnicastro,15
